00745;VER CAPITAL S.G.R.P.A.;MILANO;ACT;CST;ACT;CST;1;Asset Management;1N;ALT;A00I;EUR;N;N;N;;04950820961;04950820961;;0002402075550;0000000047159978;S;;;;;;;;;270;00;7;01;;021;N;L3;;6630;20150601;16.849;16.925;20080129;        ;20050726;;MILANO;AFS;00745;P;Partecipazione;;;N;20171231
00746;WELCOME ITALIA SPA;MASSAROSA;ACT;CST;ACT;CST;2;Telecomunicazioni: produzione sistemi di telecomunicazione;2N;ALT;A00I;EUR;N;N;N;;01059440469;01059440469;;0000514851676;0000000017305331;N;;;;;;;;;430;00;7;00;;021;N;L3;;611;20150601;5.000;5.000;20080129;        ;19860828;;MASSAROSA;AFS;00746;P;Partecipazione;;;N;20171231
00747;GROSSETOFIERE S.P.A.;GROSSETO;ACT;CST;ACT;CST;2;Fiere-manifestazioni: gestione organismi fieristici;2N;ALT;A00I;EUR;N;N;N;;01074240530;01074240530;;0002278185805;0000000017307044;N;;;;;;;;;430;00;7;00;;021;N;L3;;8230;20160201;5.049;5.049;20080129;        ;19940804;;GROSSETO;AFS;00747;P;Partecipazione;;;N;20171231
00748;C.I.I. PISTOIA S.C.R.L. - CENTRO IMPRESA E INNOVAZIONE IN FALLIM;PISTOIA;ACT;CST;ACT;CST;2;Sviluppo territoriale: promozione industriale locale;2N;ALT;A00I;EUR;N;N;N;;01000060473;01000060473;;0001099663170;0000000017057590;N;;;;;;;;;430;00;7;00;;024;N;L3;;702209;20150601;3.860;3.860;20080129;        ;19860624;;PISTOIA;AFS;00748;P;Partecipazione;;;N;20171231
00801;ITAS ISTIT.TRENTINO ALTO ADIGE PER ASSICURAZIONI SOCIETA'MUTUA;TRENTO;AFV;CST;AFV;CST;4;Assicurativa;4N;ALT;A00I;EUR;N;N;N;;00110750221;00110750221;;0000137567704;0000000017074941;N;;;;;;;;;294;00;7;00;;021;N;L3;IT0005124075;6512;20160129;7.979;0.000;20091218;        ;18211005;815600B141121DCE3738;TRENTO;AFS;00801;P;Partecipazione;;;N;20171231
00805;UMBRIA EXPORT SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA;PERUGIA;PN;PN;PN;PN;2;Sviluppo territoriale: promozione export locale;2N;IND;A00I;EUR;N;N;N;;00512260548;80009130545;;0000331256188;0000000072276628;N;;;;;;;;;430;03;7;02;;021;N;  ;XD0000861316;702209;20170915;33.871;33.871;20091228;        ;19741107;;PERUGIA;CLL;00805;P;Partecipazione;;;N;20171231
00808;CISFI SPA;NAPOLI;AFV;CST;AFV;CST;2;Holding di partecipazioni: infrastrutture;2N;ALT;A00I;EUR;N;N;N;;05425180634;05425180634;;0000607582654;0000000017859344;N;;;;;;;;;432;00;7;00;;029;N;L3;;701;20171231;6.845;6.845;20110401;        ;19871105;;NAPOLI;AFS;00808;P;Partecipazione;;;N;20171231
00811;AUTOSTRADA PEDEMONTANA LOMBARDA SPA;ASSAGO;PN;PN;PN;PN;2;Opere-infrastrutture: realizzazione e gestione autostrada Pedemontana Lombarda;2N;INF;A00I;EUR;N;N;N;;08558150150;08558150150;;0002189734939;0000000017726197;N;;;;;;;;;476;00;7;01;;029;N;  ;IT0004507551;4211;20170401;17.372;17.372;20090610;        ;19861114;;ASSAGO;CLL;00811;P;Partecipazione;;;N;20171231
00812;TANGENZIALE ESTERNA S.P.A.;MILANO;PN;PN;PN;PN;2;Opere-infrastrutture: realizzazione e gestione nuova Tangenziale Est Milano;2N;ASC;A00I;EUR;N;N;N;;06445740969;06445740969;;0003308473853;0000000068529628;N;;;;;;;;;430;00;7;00;;029;N;  ;IT0004506603;4211;20161021;2.578;2.578;20090202;        ;20090114;213800F3WSK9N43JU595;MILANO;CJV;J0812;P;Partecipazione;;;N;20171231
00813;ISM INVESTIMENTI SPA;MANTOVA;PN;PN;PN;PN;2;Holding di partecipazioni: immobiliari;2N;IND;A00I;EUR;N;N;N;;05191690964;05191690964;;0003030960102;0000000067927027;N;;;;;;;;;288;03;7;02;;029;N;  ;IT0004537731;642;20171231;27.359;27.359;20081204;        ;20060215;;MANTOVA;CLL;00813;P;Partecipazione;;;N;20171231
00816;NUOVO TRASPORTO VIAGGIATORI S.P.A.;ROMA;AFV;CST;AFV;CST;2;Trasporti: vettore ferroviario;2N;ALT;A00I;EUR;N;N;N;;09247981005;09247981005;;0002744627208;0000000048630275;N;;;;;;;;;430;00;7;01;;029;N;L2;IT0004390925;491;20171020;19.148;19.148;20080625;        ;20061211;815600B12D8B57532713;ROMA;AFS;I0816;P;Partecipazione;;;N;20171231
00821;EUROTLX SOCIETA' DI INTERMEDIAZIONE MOBILIARE SPA;MILANO;PN;PN;PN;PN;1;Intermediazione mobiliare ;1N;INF;A00I;EUR;N;N;N;;03421230966;03421230966;;0001707775368;0000000017571078;S;028;040;023;;002;002;140;;264;00;7;01;;025;N;  ;IT0003248496;6611;20160801;15.000;15.000;20061229;        ;20020129;;MILANO;CLL;D0821;P;Partecipazione;;;N;20171231
00823;CONSORZIO DEGLI OPERATORI DEL CENTRO COMMERCIALE MEGALO';CHIETI;ACT;CST;ACT;CST;2;Distribuzione commerciale: servizi a centro commerciale locale;2N;ALT;A00I;EUR;N;N;N;;02135350698;02135350698;;0002671929044;0000000028952615;N;004;030;033;;002;002;140;;430;00;7;00;;021;N;L3;X00005797601;7022;20150908;0.909;0.909;20060627;        ;20050713;;CHIETI;AFS;00823;P;Partecipazione;;;N;20171231
00828;AGENZIA DI POLLENZO SPA;BRA;ACT;CST;ACT;CST;2;Immobiliare: riqualificazione ex tenuta reale di Pollenzo;2N;ALT;A00I;EUR;N;N;N;;02654340047;02654340047;;0001336255907;0000000017919359;N;004;030;033;;002;002;140;;430;00;7;00;;021;N;L3;IT0003528574;682001;20171201;1.952;1.952;20060706;        ;19980727;;BRA;AFS;00828;P;Partecipazione;;;N;20171231
00845;AUTOSTRADE BERGAMASCHE SPA;BERGAMO;ACT;CST;ACT;CST;2;Opere-infrastrutture: realizzazione e gestione interconnessione autostradale Pedemontana-Brebemi;2N;ALT;A00I;EUR;N;N;N;;02992780169;02992780169;;0001878816512;0000000017540096;N;;;;;;;;;430;00;7;00;;029;N;L3;IT0003459408;4211;20160127;7.308;7.308;20081223;        ;20021024;;BERGAMO;AFS;00845;P;Partecipazione;;;N;20171231
00851;EUROPEAN INVESTMENT FUND - EIF;LUSSEMBURGO;AFV;CST;AFV;CST;1;Agenzia europea di sviluppo;1N;ALT;A00E;EUR;N;N;N;;;;807EIFLC0;0001010490545;0000000018006054;N;079;070;070;010;003;003;035;;771;00;7;00;;024;N;L2;LU0072452898;;20151113;0.778;0.778;20031124;        ;19940601;222100M2PU043YB7YQ06;LUSSEMBURGO;AFS;I0851;P;Partecipazione;;;N;20171231
00852;CONSORZIO PER LA GESTIONE DEL MARCHIO PATTICHIARI;ROMA;ACT;CST;ACT;CST;2;Associazionismo bancario;2N;ALT;A00I;EUR;N;N;N;;07671171002;97313300580;;0002011861522;0000000017954161;N;505;050;040;;002;002;140;;450;00;7;00;;024;N;L3;X00004985504;8299;20150908;4.145;3.109;20030909;        ;20031013;;ROMA;AFS;00852;P;Partecipazione;;;N;20171231
00859;ASSOCIAZIONE STUDI E RICERCHE PER IL MEZZOGIORNO;NAPOLI;PN;PN;PN;PN;2;Studi e ricerche: economia e cultura del Mezzogiorno;2N;CI1;A00I;EUR;N;N;N;;04514401217;04514401217;;0001967232585;0000000027121900;N;505;050;040;;002;002;140;;501;02;6;02;;024;N;  ;X00004941903;7220;20170313;66.667;66.667;20030626;        ;20030626;;NAPOLI;CNT;00859;P;Partecipazione;;;N;20171231
00863;CONSORZIO TOPIX - TORINO E PIEMONTE EXCHANGE POINT;TORINO;ACT;CST;ACT;CST;2;Telecomunicazioni: gestione reti internet;2N;ALT;A00I;EUR;N;N;N;;08445410015;08445410015;;0001762432858;0000000017946751;N;004;030;033;;002;002;140;;430;00;7;00;;024;N;L3;X00004446705;611;20160404;6.270;0.000;20020423;        ;20020423;;TORINO;AFS;00863;P;Partecipazione;;;N;20171231
00880;FONDO SARDEGNA ENERGIA S.R.L.;CAGLIARI;PN;PN;PN;PN;2;Sviluppo territoriale: supporto a BEI ed a JHFS nell'erogazione fondi per energia in Sardegna  ;2N;CD1;A00I;EUR;N;N;N;;03445770922;03445770922;;0003963426107;0000000081665736;N;;;;;;;;;432;02;6;02;;024;N;  ;XD0000968632;701;20170522;100.00;100.00;20120918;        ;20120912;;CAGLIARI;CNT;00880;P;Partecipazione;;;N;20171231
00890;THEMYS INVESTIMENTI S.P.A.;;PN;PN;PN;PN;2;Fondi: assunzione e gestione partecipazioni nel fondo Emisys Development;2N;ASC;A00I;EUR;N;N;N;;08365860967;08365860967;;0004087834702;0000000084439072;N;;;;;;;;;285;03;7;02;;029;N;  ;IT0004963408;64;20160608;50.000;50.000;20130917;        ;20130916;;;CJV;I0890;P;Partecipazione;;;N;20171231
00895;EMISYS CAPITAL S.G.R. SPA;MILANO;PN;PN;PN;PN;1;Asset management;1N;IND;A00I;EUR;N;N;N;;05076020964;05076020964;;0002504953068;0000000047163481;S;;;;;;;;;270;01;7;02;;029;N;  ;;663;20150630;35.000;35.000;20130919;        ;20051206;;MILANO;CLL;00895;P;Partecipazione;;;N;20171231
00910;GABETTI PROPERTY SOLUTIONS SPA;MILANO;AFV;AFV;AFV;AFV;2;immobiliare;2N;ALT;A00I;EUR;N;N;N;;03650800158;81019220029;;0000239448125;0000000017805658;N;;;;;;;;;432;00;7;00;;029;N;L1;IT0005023038;701;20171211;0.058;0.058;20171211;        ;19740710;815600C51E545058C757;MILANO;AFS;00910;P;Partecipazione;;;N;20171231
01004;IMI CAPITAL MARKET USA CORP;STATI UNITI D'AMERICA;CI;CI;CI;CI;1;Holding di partecipazioni;1N;CI1;A00E;USD;N;S;N;;;;0693734W0;0000538145052;0000000049981186;N;081;040;077;010;005;005;150;;801;02;4;02;;025;N;  ;000008138360;6499;20150601;100.00;100.00;19981101;        ;19590227;;STATI UNITI D'AMERIC;CNT;01004;P;Partecipazione;;;N;20171231
01005;JOTMATE INC.;STATI UNITI D'AMERICA;ACT;CST;ACT;CST;2;Informatica: produzione software per il settore medico;2N;ALT;A00E;USD;N;N;N;;;;069N697W0;0003516761769;0000000071966845;N;;;;;;;;;759;00;7;00;;029;N;L3;QU0006710192;6201;20170315;1.317;1.317;20091123;        ;19010101;;STATI UNITI D'AMERIC;AFS;01005;P;Partecipazione;;;N;20171231
01008;INTESA SANPAOLO REAL ESTATE S.A.;LUSSEMBURGO;CI;CI;CI;CI;3;Immobiliare: strumentale;3N;CI1;A00E;EUR;N;S;N;;;;0923078W0;0001472573073;0000000050358409;N;081;040;077;010;003;003;150;;757;02;4;02;;024;N;  ;000008138370;6820;20121016;100.00;100.00;19981101;        ;        ;;LUSSEMBURGO;CNT;01008;P;Partecipazione;;;N;20171231
01025;BANCA IMI SECURITIES CORP;STATI UNITI D'AMERICA;CI;CI;CI;CI;1;Intermediazione mobiliare;1N;CI1;A00E;USD;N;S;N;;;;0693735W0;0001345355821;0000000036250597;N;081;040;077;010;005;005;150;;801;02;4;02;;025;N;  ;000008138390;;20150601;100.00;100.00;19981101;        ;19861201;V48XYRSNOB3HY0J4NK61;STATI UNITI D'AMERIC;CNT;01025;P;Partecipazione;;;N;20171231
01042;S.W.I.F.T. S.C.;BELGIO;AFV;CST;AFV;CST;3;Clearing: trasferimenti internazionali di fondi;3N;ALT;A00E;EUR;N;N;N;;;;009SWHQW0;0001089035193;0000000067877334;N;081;030;078;010;003;003;150;;757;00;7;00;;025;N;L2;BE0016790090;6190;20171201;0.848;0.848;19010101;        ;20000101;;BELGIO;AFS;01042;P;Partecipazione;;;N;20171231
01064;IMI INVESTMENTS SA;LUSSEMBURGO;CI;CI;CI;CI;1;Holding di partecipazioni;1N;CI1;A00E;EUR;N;S;N;;;;0921103W0;0000297463021;0000000048203851;N;081;040;077;010;003;003;150;;776;02;4;02;;025;N;  ;000008138430;6420;20150601;100.00;100.00;19981101;        ;19960328;;LUSSEMBURGO;CNT;01064;P;Partecipazione;;;N;20171231
01075;IMI FINANCE LUXEMBOURG SA;LUSSEMBURGO;CI;CI;CI;CI;1;Holding di partecipazioni;1N;CI1;A00E;EUR;N;S;N;;;;0922873W0;0002415104609;0000000050358379;N;081;040;077;010;003;003;150;;776;02;4;02;;025;N;  ;000008138450;6420;20150601;100.00;100.00;19981101;        ;19981026;222100010JWE1Q5MJ171;LUSSEMBURGO;CNT;01075;P;Partecipazione;;;N;20171231
01080;FIDEURAM BANK (LUXEMBOURG) SA;LUSSEMBURGO;CI;CI;CI;CI;5;Bancaria;5N;CI1;A00E;EUR;N;S;N;;;;092FIBKA0;0001255818279;0000000024354029;N;080;060;075;010;003;003;071;;727;02;4;02;;032;N;  ;000008138460;;20150601;100.00;100.00;19981101;        ;19000101;7S8518QC0P5IKHFFCP88;LUSSEMBURGO;CNT;01080;P;Partecipazione;;;N;20171231
01093;FINANCIERE FIDEURAM SA;FRANCIA;CI;CI;CI;CI;1;Holding di partecipazioni;1N;CI1;A00E;EUR;N;S;N;;;;0293274W0;0001537912720;0000000053230391;N;081;040;077;010;003;003;150;;776;02;4;02;;032;N;  ;000000500970;6420;20160831;100.00;100.00;20001205;        ;19990805;;FRANCIA;CNT;01093;P;Partecipazione;;;N;20171231
01104;FIDEURAM ASSET MANAGEMENT (IRELAND) DAC;IRLANDA;CI;CI;CI;CI;1;Asset Management;1N;CI1;A00E;EUR;N;S;N;;;;0400503W0;0001672417692;0000000036163208;S;;;;;;;;;746;02;4;02;;032;N;  ;000008138540;6499;20170516;100.00;100.00;20011018;        ;20011018;EIIY70MZ51Q4RSX07995;IRLANDA;CNT;01104;P;Partecipazione;;;N;20171231
01123;BANK OF ALEXANDRIA;EGITTO;CI;CI;CI;CI;5;Bancaria;5N;CD1;A00E;EGP;N;S;N;;;;023ALEXA0;0000106793555;0000000066698963;N;081;050;079;098;005;014;150;;729;02;4;02;;023;N;  ;EGS600J1C012;;20151031;70.250;70.250;20061026;        ;19570415;5493002D2LSSUA5KUB24;EGITTO;CNT;01123;P;Partecipazione;;;N;20171231
01124;INTESA SANPAOLO BANK ALBANIA SH.A.;ALBANIA;CI;CI;CI;CI;5;Bancaria;5N;CD1;A00E;ALL;N;S;N;;;;087USALA0;0001309528561;0000000018010343;N;;;;020;005;006;;;729;02;4;02;;023;N;  ;AL000A0RFD74;64191;20171201;100.00;100.00;20061026;        ;19000101;54930009CCENXT9WTF32;ALBANIA;CNT;01124;P;Partecipazione;;;N;20171231
01128;VISA INC.;STATI UNITI D'AMERICA;AFV;CST;AFV;CST;1;Carte di pagamento: circuito carte di pagamento;1N;ALT;A00E;USD;N;N;N;;;;069M263W0;0001162667849;0000000054951227;N;;;;;;;;;801;00;7;00;;024;N;L2;US92826C8394;6499;20171201;0.002;0.002;20080331;        ;20040101;;STATI UNITI D'AMERIC;AFS;01128;P;Partecipazione;;;N;20171231
01364;PENGHUA FUND MANAGEMENT CO. LTD;CINA;PN;PN;PN;PN;1;Asset management;1N;IND;A00E;CNY;N;N;N;;;;0160534W0;0002865521380;0000000053832492;S;081;040;077;094;005;010;160;;801;01;7;02;;033;N;  ;;64;20160219;49.000;49.000;20070929;        ;        ;;CINA REP.POP.;CLL;01364;P;Partecipazione;;;N;20171231
01502;EGYPTIAN CREDIT BUREAU;EGITTO;AFV;CST;AFV;CST;2;Informazioni commerciali: centrale rischi;2N;ALT;A00E;EGP;N;N;N;;;;0230201W0;0003210771410;0000000049694078;N;081;030;078;010;005;005;150;;759;00;7;00;;023;N;L3;;631120;20070101;3.738;3.738;20061231;        ;        ;;EGITTO;AFS;01502;P;Partecipazione;;;N;20171231
01503;EGYPTIAN INTERNATIONAL MUTUAL FUND CO.;EGITTO;AFV;CST;AFV;CST;1;Fondi:  di investimento;1N;ALT;A00E;EGP;N;N;N;;;;0230199W0;0003245125328;0000000049694087;N;081;040;077;010;005;005;150;;801;00;7;01;;023;N;L3;;6430;20070101;10.000;10.000;20061231;        ;        ;;EGITTO;AFS;01503;P;Partecipazione;;;N;20171231
01505;MISR ALEXANDRIA FOR FINANCIAL INVESTMENTS MUTUAL FUND CO.;EGITTO;AFV;CST;AFV;CST;1;Fondi:  di investimento;1N;ALT;A00E;EGP;N;N;N;;;;0230195W0;0002780453648;0000000049694094;N;081;040;077;010;005;005;150;;801;00;7;00;;023;N;  ;;6430;20160229;7.692;7.692;20061231;        ;        ;;EGITTO;AFS;01505;P;Partecipazione;;;N;20171231
01506;MISR FINANCIAL INVESTMENTS CO.;EGITTO;AFV;CST;AFV;CST;1;Finanziaria di investimento;1N;ALT;A00E;EGP;N;N;N;;;;0230200W0;0003210771338;0000000050278467;N;;;;;;;;;801;00;7;01;;023;N;L3;;649910;20130726;17.702;17.702;20070101;        ;        ;;EGITTO;AFS;01506;P;Partecipazione;;;N;20171231
01507;MISR FOR CLEARING, SETTLEMENT AND CENTRAL DEPOSITORY CO;EGITTO;AFV;CST;AFV;CST;1;Clearing: Montetitoli egiziano;1N;ALT;A00E;EGP;N;N;N;;;;023MCSDW0;0003210768958;0000000067537047;N;;;;;;;;;801;00;7;00;;023;N;L3;;6499;20090511;1.959;1.959;20070101;        ;        ;;EGITTO;AFS;01507;P;Partecipazione;;;N;20171231
01508;MISR INTERNATIONAL TOWERS CO.;EGITTO;PN;PN;PN;PN;2;Immobiliare: attività commerciali connesse;2N;IND;A00E;EGP;N;N;N;;;;0230194W0;0002780452321;0000000068072102;N;;;;;;;;;759;03;7;02;;023;N;  ;;682001;20141103;27.856;27.856;20061231;        ;        ;;EGITTO;CLL;01508;P;Partecipazione;;;N;20171231
01514;ALEXANDRIA NATIONAL REFINING AND PETROLCHEMICALS CO (ANRPC);EGITTO;AFV;CST;AFV;CST;2;Multiutility-energia: industria petrolifera;2N;ALT;A00E;EGP;N;N;N;;;;0230197W0;0002864199570;0000000067537131;N;;;;;;;;;759;00;7;00;;023;N;L3;;4671;20120331;7.747;7.747;20070101;        ;        ;;EGITTO;AFS;01514;P;Partecipazione;;;N;20171231
01515;AFRICAN EXPORT IMPORT BANK;EGITTO;AFV;CST;AFV;CST;5;Sviluppo: promoz/finanz commercio  Africa;5N;ALT;A00E;EGP;N;N;N;;;;595AFXMY0;0003396958430;0000000024740094;N;;;;;;;;;771;00;7;00;;023;N;L3;000000820670;;20170501;2.346;2.346;20070101;        ;        ;;EGITTO;AFS;01515;P;Partecipazione;;;N;20171231
01613;LUKA PLOCE DD;CROAZIA;AFV;CST;AFV;CST;2;Trasporti: logistica, servizi portuali e marittimi;2S;ALT;A00E;EUR;S;N;N;;;;2610316W0;0003867021122;0000000084223226;N;;;;;;;;;758;00;7;00;;029;N;L3;;5224;20150630;5.225;5.225;20111001;        ;19000101;;CROAZIA;AFS;01613;P;Partecipazione;;;N;20171231
01870;EQUITER SPA;TORINO;PN;PN;PN;PN;1;Holding di partecipazioni: settore pubblico e infrastrutture;1N;IND;A00I;EUR;N;N;N;;11294050015;11294050015;;0004277582553;0000000088656943;N;;;;;;;;;268;01;7;02;;024;N;  ;IT0005091407;64996;20160630;33.679;33.679;20150224;        ;20150218;;TORINO;CLL;01870;P;Partecipazione;;;N;20171231
02041;BANKA INTESA SANPAOLO D.D.;SLOVENIA;CI;CI;CI;CI;5;Bancaria;5N;CI1;A00E;EUR;N;S;N;;;;260BAKOA0;0000002787708;0000000067537695;N;080;060;075;010;005;005;085;;727;02;4;02;;023;N;  ;SI0021109937;64191;20171201;99.072;99.072;20011123;        ;19891222;549300ECJDDLOVWWL932;SLOVENIA;CNT;D2041;P;Partecipazione;;;N;20171231
02056;CASSA DEI RISPARMI DI FORLI E DELLA ROMAGNA SPA;FORLI';CI;CI;CI;CI;5;Bancaria;5N;CD1;A00I;EUR;N;S;N;;00182270405;00182270405;;;0000000067836602;N;031;060;053;;002;002;063;;245;02;4;02;;021;N;  ;IT0003201677;;20171201;84.010;84.010;20010606;        ;19851230;213800CBOERFQH934Q10;FORLÌ;CNT;02056;P;Partecipazione;;;N;20171231
02064;INTESA SANPAOLO PRIVATE BANK (SUISSE) SA;SVIZZERA;CI;CI;CI;CI;5;Bancaria: Private Banking;5N;CI1;A00E;CHF;N;S;N;;;;071SPCHA0;0001939244462;0000000066698962;N;080;060;075;010;003;003;075;;729;02;4;02;;032;N;  ;CH0288987222;;20150601;100.00;100.00;20010209;        ;20010123;549300WO8JED2F7BTG04;SVIZZERA;CNT;02064;P;Partecipazione;;;N;20171231
02066;EURIZON CAPITAL SA;LUSSEMBURGO;CI;CI;CI;CI;1;Asset management;1N;CI1;A00E;EUR;N;S;N;;;;0920468W0;0000591159562;0000000074693316;S;081;040;077;010;003;003;150;;746;02;4;02;;033;N;  ;000008138560;6430;20150601;100.00;100.00;19010101;        ;19880727;549300Y5CH882WUHEV92;LUSSEMBURGO;CNT;02066;P;Partecipazione;;;N;20171231
02069;EURIZON CAPITAL (HK) LIMITED;HONG KONG;PN;PN;PN;PN;1;Asset Management;1N;CI1;A00E;HKD;N;S;N;;;;1031114W0;0004354012038;0000000089496323;N;;;;;;;;;801;02;6;02;;033;N;  ;QU0006732774;6430;20171201;100.00;100.00;20150610;        ;20150610;;HONG KONG;CNT;02069;P;Partecipazione;;;N;20171231
02103;IMI INVESTIMENTI SPA;BOLOGNA;CI;CI;CI;CI;1;Holding di partecipazioni;1N;CD1;A00I;EUR;N;S;N;;07800900016;97588980017;;0001352469246;0000000016505841;N;028;040;023;;002;002;140;;285;02;4;02;;029;N;  ;IT0001381869;;20161011;100.00;100.00;19990715;        ;19990715;81560060F0A73846D240;BOLOGNA;CNT;02103;P;Partecipazione;;;N;20171231
02106;EURIZON CAPITAL SGR SPA;MILANO;CI;CI;CI;CI;1;Asset Management;1N;CD1;A00I;EUR;N;S;N;;12914730150;04550250015;;0000369608219;0000000074643245;S;028;040;023;;002;002;140;;270;02;4;02;;033;N;  ;IT0001384285;663;20150601;100.00;100.00;19010101;        ;19831222;549300JNH2DV17Z80F28;MILANO;CNT;02106;P;Partecipazione;;;N;20171231
02107;SANPAOLO INVEST SOCIETA' D'INTERMEDIAZIONE MOBILIARE S.P.A.;TORINO;CI;CI;CI;CI;1;Intermediazione mobiliare: Sim di distribuzione;1N;CI1;A00I;EUR;N;S;N;;01835611003;07666360586;;0000464780125;0000000052961087;S;028;040;023;;002;002;140;;264;02;4;02;;032;N;  ;IT0004491335;;20160415;100.00;100.00;19010101;        ;19861022;;ROMA;CNT;02107;P;Partecipazione;;;N;20171231
02108;INTESA SANPAOLO BANK IRELAND PLC;IRLANDA;CI;CI;CI;CI;5;Bancaria;5N;CD1;A00E;EUR;N;S;N;;;;040IBSPA0;0002422609744;0000000048489777;N;080;060;075;010;003;003;073;;727;02;4;02;;025;N;  ;IE00B65HHG23;;20170703;100.00;100.00;19880101;        ;19870922;635400PSMCTBZD9XNS47;IRLANDA;CNT;02108;P;Partecipazione;;;N;20171231
02216;CASSA DI RISPARMIO DI FIRENZE S.P.A.;FIRENZE;CI;CI;CI;CI;5;Bancaria;5N;CD1;A00I;EUR;N;S;N;06160;04385190485;04385190485;;0000822013107;0000000028368307;N;031;060;053;;002;002;060;;245;02;4;02;;021;N;  ;IT0004194970;64191;20171201;100.00;100.00;19990914;        ;19920425;635400WV4DZLZPR3HC96;FIRENZE;CNT;02216;P;Partecipazione;;;N;20171231
02243;PRIVATE EQUITY INTERNATIONAL S.A.;LUSSEMBURGO;CI;CI;CI;CI;1;Holding di partecipazioni;1N;CD1;A00E;EUR;N;S;N;;;;0923287W0;0003213716928;0000000075204929;N;081;040;077;010;003;003;150;;776;02;4;02;;029;N;  ;QU0006723245;6420;20151009;94.393;100.00;19990602;        ;19990206;;LUSSEMBURGO;CNT;02243;P;Partecipazione;;;N;20171231
02247;INTESA SANPAOLO IMMOBILIERE S.A.;LUSSEMBURGO;CI;CI;CI;CI;3;Immobiliare: strumentale;3N;CI1;A00E;EUR;N;S;N;;;;0921728W0;0001491948968;0000000024589019;N;081;030;078;010;003;003;150;;757;02;4;02;;024;N;  ;000008138630;6820;20121016;100.00;100.00;20000828;        ;19960726;;LUSSEMBURGO;CNT;02247;P;Partecipazione;;;N;20171231
02268;INTESA SANPAOLO ASSICURA SPA;TORINO;CI;PN;CI;PN;4;Assicurativa: ramo danni;4N;CI1;A00I;EUR;N;N;N;;06995220016;06995220016;;0001320016293;0000000017918300;N;029;030;017;;002;002;140;;294;02;4;02;;030;N;  ;IT0003128870;6512;20151001;100.00;100.00;19990615;        ;19951005;81560058D9F02B0FCD27;TORINO;CNT;02268;P;Partecipazione;;;S;20171231
02347;EUROFIDI - SOC.CONS.DI GAR.COLL.FIDI SCARL IN LIQUIDAZIONE;TORINO;AFV;CST;AFV;CST;1;Confidi;1N;ALT;A00I;EUR;N;N;N;19514;08742650016;80103360014;;0000139393195;0000000017790291;N;028;040;023;;002;002;140;;268;00;7;00;;021;N;L3;IT0004212228;649201;20171201;6.501;6.501;19010101;        ;19790621;81560069DDE69F2E7684;TORINO;AFS;02347;P;Partecipazione;;;N;20171231
02348;RETE FIDI LIGURIA SOC.CONSORT.PER AZIONI DI GAR.COLLETTIVA FIDI;GENOVA;ACT;CST;ACT;CST;1;Confidi;1N;ALT;A00I;EUR;N;N;N;19534;00598380103;00598380103;;0001048116585;0000000017897540;N;028;040;023;;002;002;140;;268;00;7;00;;021;N;L3;X00005028007;649201;20130101;0.504;0.504;19010101;        ;19740410;;GENOVA;AFS;02348;P;Partecipazione;;;N;20171231
02381;FIDI TOSCANA - S.P.A.;FIRENZE;AFV;CST;AFV;CST;1;Confidi ;1N;ALT;A00I;EUR;N;N;N;19377;01062640485;01062640485;;0000139338098;0000000067953362;N;028;040;023;;002;002;140;;268;00;7;00;;021;N;L3;IT0000222650;649201;20150601;9.969;9.969;19010101;        ;19750725;815600C2ED08640DD476;FIRENZE;AFS;02381;P;Partecipazione;;;N;20171231
02401;IMPIANTI SRL IN LIQUIDAZIONE;MILANO;PN;PN;PN;PN;2;Impianti e tecnologie: risanamento gruppo Belleli;2N;IND;A00I;EUR;N;N;N;;11411670158;11411670158;;0000224777728;0000000017803855;N;004;030;033;;002;002;140;;432;03;7;02;;024;N;  ;X00009021149;8299;20121017;33.204;33.204;19980917;        ;19950105;;MILANO;CLL;02401;P;Partecipazione;;;N;20171231
02468;NICCO UCO ALLIANCE CREDIT LTD;INDIA;AFV;CST;AFV;CST;1;Servizi: finanziari;1S;ALT;A00E;INR;S;N;N;;;;1140444W0;0001067707046;0000000049619238;N;081;040;077;094;005;010;150;;801;00;7;00;;024;N;L1;X00009564726;6499;20150908;1.025;1.025;19010101;        ;19010101;;INDIA;AFS;02468;P;Partecipazione;;;N;20171231
02470;ABE CLEARING S.A.S. Ç CAPITAL VARIABLE (EBA CLEARING);FRANCIA;ACT;CST;ACT;CST;1;Clearing: clearing House a livello europeo;1N;ALT;A00E;EUR;N;N;N;;;;0292787W0;0001170908378;0000000017997769;N;081;040;077;010;003;003;150;;776;00;7;00;;025;N;L3;FR0004156677;6499;20170620;1.408;1.408;19980520;        ;19980520;;FRANCIA;AFS;02470;P;Partecipazione;;;N;20171231
02499;HET INVESTMENTS S.A.;LUSSEMBURGO;AFV;CST;AFV;CST;2;Detenzione di una partecipazione in Hutchinson 3G Investments Sarl;2N;ALT;A00E;EUR;N;N;N;;;;092F150W0;0004553061918;0000000092376284;N;;;;;;;;;757;00;7;00;;029;N;L3;QU0006735991;70;20171201;2.586;0.000;20161026;        ;20160729;;LUSSEMBURGO;AFS;02499;P;Partecipazione;;;N;20171231
